16:44:25.039244 config: drop-rate=0.2, max-delay=10s, seed=1 router is listening at :3000
16:45:29.756412 config: drop-rate=0.00, max-delay=0s, seed=1542836729756412700
16:45:29.756412 router is listening at :3000
16:47:07.876831 config: drop-rate=0.20, max-delay=10ms, seed=1
16:47:07.876831 router is listening at :3000
16:57:47.631022 [queue=1] packet #0, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=24 is delayed for 8.7ms
16:57:47.636022 [queue=2] packet #1, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delayed for 5.9ms
16:57:47.640022 [queue=1] packet #0, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=24 is delivered
16:57:47.641022 [queue=2] packet #1, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delayed for 1.8ms
16:57:47.642022 [queue=1] packet #1, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delivered
16:57:47.643022 [queue=0] packet #1, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delivered
16:57:47.646023 [queue=0] packet #2, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is dropped
16:57:47.651023 [queue=0] packet #2, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is dropped
16:57:47.654023 [queue=0] packet #0, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is dropped
16:57:47.656023 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 9.4ms
16:57:47.657023 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 6.2ms
16:57:47.657023 [queue=3] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 2.8ms
16:57:47.657023 [queue=4] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 1.1ms
16:57:47.657023 [queue=5] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 3.7ms
16:57:47.657023 [queue=6] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 9.5ms
16:57:47.658023 [queue=7] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 2.8ms
16:57:47.659023 [queue=6] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.661024 [queue=5] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.663024 [queue=5] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 4.7ms
16:57:47.663024 [queue=5] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.666024 [queue=3] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.666024 [queue=3] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.668024 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.669024 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.689025 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 8.7ms
16:57:47.693025 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.733028 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 9ms
16:57:47.742028 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.749029 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 4.1ms
16:57:47.757029 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.757029 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is dropped
16:57:47.762029 [queue=0] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.777030 [queue=0] packet #3, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is dropped
16:57:47.786031 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 2.9ms
16:57:47.791031 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is dropped
16:57:47.794031 [queue=0] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.808032 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 3.1ms
16:57:47.818033 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 2.6ms
16:57:47.821033 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.839034 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is dropped
16:57:47.842034 [queue=0] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.846034 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 9.4ms
16:57:47.856035 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 3.3ms
16:57:47.865035 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.874036 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 7.8ms
16:57:47.878036 [queue=2] packet #4294967295, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 5.9ms
16:57:47.878036 [queue=1] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.885036 [queue=3] packet #3, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delayed for 5.7ms
16:57:47.886036 [queue=2] packet #1, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.891037 [queue=1] packet #4294967295, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:57:47.895037 [queue=0] packet #3, 127.0.0.1:59177 -> 127.0.0.1:8007, sz=4 is delivered
16:57:47.896037 [queue=1] packet #4294967295, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delayed for 8.9ms
16:57:47.905037 [queue=0] packet #4294967295, 127.0.0.1:51100 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.425130 [queue=0] packet #0, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=24 is dropped
16:59:34.430130 [queue=1] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 500µs
16:59:34.431130 [queue=0] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.435131 [queue=1] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 3.8ms
16:59:34.440131 [queue=2] packet #2, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 5.5ms
16:59:34.441131 [queue=1] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.444131 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 1ms
16:59:34.463132 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 5.6ms
16:59:34.447131 [queue=1] packet #2, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.467132 [queue=1] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.467132 [queue=1] packet #2, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is dropped
16:59:34.472133 [queue=0] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.493134 [queue=1] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 6.1ms
16:59:34.514135 [queue=2] packet #3, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 8.3ms
16:59:34.521136 [queue=1] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.535136 [queue=2] packet #3, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 6.3ms
16:59:34.542137 [queue=3] packet #4, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 200µs
16:59:34.542137 [queue=4] packet #4, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 4.7ms
16:59:34.543137 [queue=5] packet #5, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 7.7ms
16:59:34.544137 [queue=3] packet #4, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.545137 [queue=4] packet #5, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 9.6ms
16:59:34.545137 [queue=4] packet #3, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.548137 [queue=3] packet #4, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.550137 [queue=2] packet #3, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.553137 [queue=1] packet #5, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.573139 [queue=2] packet #6, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 2.3ms
16:59:34.579139 [queue=3] packet #6, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 3.7ms
16:59:34.580139 [queue=4] packet #7, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 4.1ms
16:59:34.581139 [queue=5] packet #7, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 3.3ms
16:59:34.582139 [queue=4] packet #6, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.582139 [queue=5] packet #8, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 9.1ms
16:59:34.583139 [queue=4] packet #5, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.584139 [queue=3] packet #6, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.585139 [queue=4] packet #8, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 7.8ms
16:59:34.586139 [queue=2] packet #7, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.586139 [queue=2] packet #7, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.587139 [queue=3] packet #9, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 4.6ms
16:59:34.590140 [queue=4] packet #9, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 4ms
16:59:34.593140 [queue=5] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 5.2ms
16:59:34.594140 [queue=5] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.595140 [queue=2] packet #8, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.595140 [queue=2] packet #8, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.595140 [queue=2] packet #9, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.595140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 9.8ms
16:59:34.597140 [queue=2] packet #9, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.598140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 5.1ms
16:59:34.599140 [queue=4] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 5.7ms
16:59:34.600140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.602140 [queue=4] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 1ms
16:59:34.605140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.605140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.605140 [queue=4] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 9ms
16:59:34.606140 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.607140 [queue=4] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 9.8ms
16:59:34.608141 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.608141 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.612141 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 9.1ms
16:59:34.615141 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.616141 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.616141 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.618141 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 6.7ms
16:59:34.619141 [queue=4] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 7.1ms
16:59:34.622141 [queue=3] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.625142 [queue=2] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.626142 [queue=1] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.628142 [queue=0] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.723147 [queue=1] packet #0, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=24 is delayed for 2.6ms
16:59:34.727147 [queue=0] packet #0, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=24 is delivered
16:59:34.728147 [queue=1] packet #0, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 8.1ms
16:59:34.728147 [queue=2] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 6.6ms
16:59:34.733148 [queue=3] packet #2, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delayed for 9.3ms
16:59:34.736148 [queue=2] packet #1, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.736148 [queue=2] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.737148 [queue=1] packet #0, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.737148 [queue=2] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 8.1ms
16:59:34.739148 [queue=3] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 7.5ms
16:59:34.740148 [queue=4] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 1ms
16:59:34.741148 [queue=5] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 4.9ms
16:59:34.741148 [queue=4] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.741148 [queue=5] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 1.8ms
16:59:34.741148 [queue=6] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 300µs
16:59:34.741148 [queue=7] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 4.7ms
16:59:34.741148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 3.2ms
16:59:34.742148 [queue=7] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.742148 [queue=7] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.742148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 4ms
16:59:34.742148 [queue=9] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 5.1ms
16:59:34.742148 [queue=10] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 4ms
16:59:34.743148 [queue=11] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 4.4ms
16:59:34.743148 [queue=12] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 500µs
16:59:34.743148 [queue=12] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.743148 [queue=13] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 9ms
16:59:34.743148 [queue=13] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.744148 [queue=11] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is dropped
16:59:34.744148 [queue=10] packet #2, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is delivered
16:59:34.744148 [queue=11] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 3.1ms
16:59:34.744148 [queue=11] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.744148 [queue=11] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.744148 [queue=11] packet #3, 127.0.0.1:59180 -> 127.0.0.1:8007, sz=4 is dropped
16:59:34.745148 [queue=12] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delayed for 2.2ms
16:59:34.746148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.746148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.746148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.746148 [queue=8] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.747149 [queue=6] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.747149 [queue=6] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.748149 [queue=1] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.748149 [queue=1] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.748149 [queue=1] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.748149 [queue=1] packet #4294967295, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.748149 [queue=1] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
16:59:34.752149 [queue=0] packet #1, 127.0.0.1:59179 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.738346 [queue=0] packet #0, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=24 is dropped
17:07:47.744346 [queue=0] packet #1, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.749347 [queue=1] packet #1, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 4.3ms
17:07:47.754347 [queue=0] packet #2, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.754347 [queue=0] packet #1, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.759347 [queue=1] packet #2, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 1ms
17:07:47.760347 [queue=0] packet #2, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.764347 [queue=1] packet #3, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 4ms
17:07:47.766348 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 6.2ms
17:07:47.767348 [queue=3] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 1.5ms
17:07:47.768348 [queue=2] packet #3, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.769348 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 3.9ms
17:07:47.769348 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.769348 [queue=2] packet #3, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.773348 [queue=0] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.773348 [queue=0] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.774348 [queue=0] packet #4, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.779348 [queue=0] packet #4, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.784349 [queue=1] packet #5, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 2ms
17:07:47.786349 [queue=0] packet #5, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.787349 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 7ms
17:07:47.789349 [queue=2] packet #5, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 4.7ms
17:07:47.794349 [queue=0] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.794349 [queue=1] packet #6, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 6.5ms
17:07:47.794349 [queue=1] packet #5, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.795349 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 2.9ms
17:07:47.798349 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.799349 [queue=2] packet #6, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 4.8ms
17:07:47.801350 [queue=1] packet #6, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.802350 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 9.5ms
17:07:47.804350 [queue=1] packet #6, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.804350 [queue=2] packet #7, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 0s
17:07:47.804350 [queue=1] packet #7, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.805350 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is dropped
17:07:47.806350 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 9.2ms
17:07:47.809350 [queue=2] packet #7, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is dropped
17:07:47.812350 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.814350 [queue=2] packet #8, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 8.6ms
17:07:47.816350 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.819351 [queue=2] packet #8, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 9.9ms
17:07:47.823351 [queue=1] packet #8, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.824351 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 4.7ms
17:07:47.824351 [queue=3] packet #9, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 8.8ms
17:07:47.829351 [queue=1] packet #8, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.829351 [queue=2] packet #9, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 300µs
17:07:47.829351 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.830351 [queue=1] packet #9, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.833351 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 1.8ms
17:07:47.833351 [queue=1] packet #9, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:47.840352 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is dropped
17:07:47.840352 [queue=2] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 700µs
17:07:47.841352 [queue=1] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:47.842352 [queue=0] packet #4294967295, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delivered
17:07:48.069365 [queue=1] packet #0, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=24 is delayed for 5.2ms
17:07:48.070365 [queue=2] packet #1, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 8.1ms
17:07:48.071365 [queue=3] packet #2, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 9.5ms
17:07:48.076365 [queue=2] packet #0, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=24 is delivered
17:07:48.076365 [queue=3] packet #3, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delayed for 9.3ms
17:07:48.077365 [queue=4] packet #0, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 9.6ms
17:07:48.079365 [queue=3] packet #1, 127.0.0.1:63907 -> 127.0.0.1:8007, sz=4 is delivered
17:07:48.079365 [queue=4] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 3.2ms
17:07:48.079365 [queue=4] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is dropped
17:07:48.080366 [queue=5] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 2.2ms
17:07:48.080366 [queue=6] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 6.1ms
17:07:48.080366 [queue=7] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 2ms
17:07:48.080366 [queue=8] packet #1, 127.0.0.1:63906 -> 127.0.0.1:8000, sz=4 is delayed for 5.4ms
